ProductID,Date,Zip,Units,Currency,Revenue
1984,20-08-2024,32944,10,USD,784.51
702,14-09-2023,12124,2,USD,143.85
1604,08-05-2024,53681,8,USD,195.48
712,30-01-2024,90203,9,USD,817.46
553,18-02-2024,90877,14,USD,431.55
1860,22-03-2024,49130,17,USD,1234.93
214,20-08-2024,33192,5,USD,478.81
2345,03-07-2024,60065,16,USD,1590.45
573,15-06-2024,30686,1,USD,49.57
1156,01-01-2024,77979,3,USD,158.52
957,29-06-2024,44604,1,USD,63.5
2075,20-09-2023,87303,8,USD,627.14
2162,10-08-2024,31365,17,USD,1091.53
1355,23-01-2024,85292,20,USD,592.42
1701,01-01-2024,82450,5,USD,240.78
1549,20-12-2023,26921,1,USD,44.49
1230,05-04-2024,75597,18,USD,616.09
1120,12-03-2024,43516,15,USD,511.16
2120,31-10-2023,18636,5,USD,149.41
380,29-04-2024,24677,3,USD,281.52
1314,30-12-2023,43744,12,USD,401.53
1504,11-01-2024,20684,8,USD,228.83
2054,27-08-2024,66170,8,USD,366.15
1435,06-08-2024,85336,17,USD,940.97
1076,29-03-2024,49702,15,USD,1413.6
827,30-03-2024,14402,17,USD,1680.0
2133,21-03-2024,16473,17,USD,1530.78
869,25-05-2024,70759,12,USD,857.3
2355,19-12-2023,65526,5,USD,280.17
469,18-10-2023,40327,16,USD,750.73
948,10-04-2024,60149,20,USD,1832.75
1730,05-06-2024,67671,4,USD,376.82
973,20-08-2024,69519,16,USD,1278.26
933,10-05-2024,32343,19,USD,1591.49
215,22-07-2024,36100,15,USD,1328.42
2094,14-09-2023,93133,4,USD,240.51
1934,26-05-2024,99388,12,USD,389.3
212,13-03-2024,98228,7,USD,613.87
889,07-10-2023,83412,15,USD,577.7
1780,01-01-2024,56203,1,USD,96.71
1918,02-10-2023,54591,9,USD,821.23
2066,31-10-2023,48871,16,USD,1488.58
488,10-01-2024,77556,12,USD,673.14
1909,22-12-2023,94328,3,USD,192.55
725,06-09-2023,61858,3,USD,192.11
1372,26-11-2023,18494,1,USD,61.94
259,05-08-2024,46583,19,USD,832.35
1639,05-01-2024,14976,8,USD,266.32
920,28-03-2024,56591,13,USD,847.14
825,11-04-2024,12075,16,USD,1541.95
147,04-04-2024,63204,18,USD,743.25
855,14-06-2024,25819,13,USD,725.16
549,17-03-2024,22695,3,USD,235.75
700,17-11-2023,56017,4,USD,140.21
927,16-09-2023,56422,3,USD,105.92
1469,19-04-2024,56684,2,USD,77.2
153,29-12-2023,10341,19,USD,871.08
2197,15-08-2024,34544,13,USD,264.32
482,23-03-2024,25094,1,USD,24.32
246,09-06-2024,50365,20,USD,821.76
961,22-09-2023,36550,15,USD,314.82
1107,26-05-2024,51965,14,USD,1152.12
1494,19-07-2024,39038,13,USD,363.48
1599,06-09-2023,57398,8,USD,797.72
1886,14-05-2024,89685,19,USD,668.99
1656,06-09-2023,16621,11,USD,329.0
301,17-05-2024,11268,19,USD,957.36
214,31-07-2024,88362,7,USD,386.98
2051,07-02-2024,27371,18,USD,492.2
1384,04-02-2024,58776,4,USD,138.86
1510,28-06-2024,95579,6,USD,488.96
736,21-03-2024,68608,20,USD,1931.13
755,27-05-2024,55383,6,USD,222.2
1199,11-12-2023,17630,12,USD,1158.48
83,30-03-2024,99465,13,USD,545.98
1072,22-09-2023,99940,12,USD,308.88
403,14-10-2023,18640,18,USD,515.43
2266,22-01-2024,11859,1,USD,71.69
1861,04-09-2023,37009,8,USD,570.29
1116,03-05-2024,41882,13,USD,772.67
2056,14-02-2024,37465,19,USD,1002.92
1441,31-07-2024,82520,14,USD,1398.67
1059,01-02-2024,70184,3,USD,162.47
598,20-10-2023,92653,15,USD,950.0
2232,22-03-2024,25565,13,USD,718.38
2146,08-04-2024,68095,17,USD,937.74
491,25-03-2024,62342,20,USD,918.54
508,24-09-2023,86868,20,USD,654.8
235,18-04-2024,52121,16,USD,682.97
202,28-12-2023,43277,8,USD,286.12
310,27-04-2024,58055,4,USD,308.09
1893,21-12-2023,93592,11,USD,312.94
1095,07-03-2024,17322,1,USD,94.12
1498,20-02-2024,75650,20,USD,1648.66
1302,30-06-2024,48163,16,USD,841.62
2159,31-08-2024,99823,12,USD,489.36
2040,14-03-2024,61418,12,USD,1010.84
1081,25-04-2024,84377,16,USD,540.32
1292,20-06-2024,88908,10,USD,832.85
517,20-07-2024,10456,5,USD,447.41
519,30-09-2023,21087,8,USD,671.13
1994,04-05-2024,38920,16,USD,1035.47
737,31-08-2024,56912,12,USD,572.16
111,29-07-2024,60545,17,USD,1005.32
2034,08-09-2023,75929,9,USD,197.92
1443,04-03-2024,59792,12,USD,309.65
256,24-06-2024,55328,16,USD,1309.67
930,29-10-2023,48883,18,USD,481.52
1909,01-07-2024,37094,14,USD,1216.84
857,17-11-2023,98198,2,USD,176.46
2335,27-10-2023,76460,14,USD,473.56
963,01-04-2024,64930,20,USD,1747.2
1145,10-02-2024,76687,5,USD,321.84
1982,01-08-2024,47995,18,USD,1184.16
1990,26-01-2024,41494,17,USD,603.3
2075,07-11-2023,21348,13,USD,408.78
1239,15-05-2024,17346,1,USD,80.62
1621,11-01-2024,84913,2,USD,196.28
1713,14-11-2023,15409,20,USD,1749.17
379,02-10-2023,49447,6,USD,181.8
1600,31-12-2023,96087,8,USD,221.59
2402,15-04-2024,24990,17,USD,1233.46
2051,20-03-2024,10588,8,USD,166.39
449,15-11-2023,43028,10,USD,519.21
280,03-02-2024,53637,2,USD,83.01
1298,19-09-2023,56655,18,USD,547.56
1418,29-05-2024,94545,2,USD,186.81
1512,25-12-2023,84728,10,USD,586.01
1596,27-01-2024,77306,20,USD,1257.38
376,02-01-2024,24637,6,USD,276.34
1795,05-04-2024,29425,9,USD,762.3
1160,21-04-2024,70047,4,USD,145.85
912,07-03-2024,55496,16,USD,1026.19
968,29-03-2024,81095,6,USD,140.29
1021,20-04-2024,96825,6,USD,196.74
825,09-12-2023,43804,4,USD,372.52
1267,23-08-2024,32065,19,USD,429.29
1491,14-01-2024,31465,14,USD,857.94
1252,27-03-2024,60472,13,USD,306.49
537,12-06-2024,54572,7,USD,661.42
1128,18-09-2023,72371,3,USD,242.11
766,04-07-2024,17289,12,USD,311.81
479,15-02-2024,15840,17,USD,1644.08
1251,04-11-2023,23702,11,USD,314.04
1722,08-02-2024,38255,1,USD,94.47
1572,02-01-2024,49167,20,USD,1796.25
163,09-03-2024,18272,5,USD,354.67
22,22-11-2023,47912,20,USD,1854.51
2157,09-07-2024,87632,17,USD,1110.35
1654,09-06-2024,26940,1,USD,74.39
2336,22-08-2024,15870,13,USD,1186.94
2195,27-03-2024,69531,13,USD,1251.76
55,21-07-2024,47643,16,USD,1366.41
2263,26-09-2023,42918,11,USD,868.64
2182,22-02-2024,68488,16,USD,385.92
841,06-11-2023,41493,19,USD,1576.39
2219,17-07-2024,80964,20,USD,646.92
523,28-12-2023,91654,1,USD,69.97
960,28-08-2024,16002,2,USD,91.19
2146,26-05-2024,78522,5,USD,463.38
414,28-12-2023,86022,7,USD,311.02
1592,07-12-2023,97677,12,USD,929.29
2254,25-05-2024,64422,6,USD,437.22
877,02-03-2024,91449,10,USD,885.46
2101,24-09-2023,73576,15,USD,664.21
494,19-10-2023,87941,10,USD,383.04
987,21-06-2024,29688,14,USD,995.25
1130,25-11-2023,68261,4,USD,210.14
113,29-02-2024,38015,17,USD,444.98
2035,14-08-2024,99188,7,USD,609.59
1096,14-08-2024,22852,4,USD,250.37
1013,23-09-2023,28936,4,USD,89.09
1849,04-03-2024,84575,9,USD,731.65
2391,20-01-2024,88334,19,USD,723.59
1915,10-01-2024,61810,12,USD,885.3
1211,16-05-2024,17012,13,USD,907.37
2226,27-02-2024,89123,14,USD,784.24
159,19-02-2024,39924,19,USD,727.79
2182,25-01-2024,35747,6,USD,285.93
1542,06-01-2024,47049,6,USD,449.09
1537,04-06-2024,69868,15,USD,1425.53
2304,29-04-2024,42405,15,USD,790.17
2260,03-10-2023,82464,20,USD,624.22
975,30-06-2024,80995,9,USD,574.51
76,24-08-2024,95118,20,USD,1967.33
2327,21-11-2023,93378,17,USD,1616.05
1203,13-08-2024,36045,8,USD,758.64
1920,05-11-2023,41078,3,USD,103.54
320,29-10-2023,76103,8,USD,486.4
917,26-06-2024,99425,2,USD,53.98
1125,27-04-2024,33432,12,USD,819.08
2044,07-02-2024,99381,10,USD,333.81
383,18-06-2024,88605,19,USD,1568.3
1649,15-05-2024,89815,19,USD,562.22
1505,15-10-2023,60016,12,USD,1186.7
236,03-02-2024,21662,3,USD,74.37
1113,05-08-2024,56821,4,USD,251.91
1600,16-10-2023,72342,16,USD,1300.56
1524,13-09-2023,61422,19,USD,1292.78
1728,19-06-2024,61333,6,USD,543.93
1552,23-02-2024,12711,11,USD,329.67
225,22-05-2024,49025,16,USD,1375.23
1722,29-10-2023,33499,5,USD,342.76
1597,11-03-2024,43770,12,USD,423.38
904,19-03-2024,30337,1,USD,43.03
248,16-12-2023,21503,12,USD,1123.69
1283,22-07-2024,22319,18,USD,1324.74
498,21-12-2023,78624,7,USD,330.56
1895,22-09-2023,57819,18,USD,362.75
1439,05-06-2024,40494,20,USD,1490.92
1170,18-07-2024,88509,12,USD,1002.59
1845,13-09-2023,89782,9,USD,640.84
679,27-05-2024,12994,3,USD,124.01
827,08-02-2024,16924,5,USD,390.72
1808,16-01-2024,91667,20,USD,1864.94
1723,01-07-2024,41454,1,USD,65.88
925,04-10-2023,31564,5,USD,178.86
1632,28-08-2024,72643,11,USD,244.0
2218,26-06-2024,13952,9,USD,892.64
724,27-09-2023,49940,7,USD,369.37
982,22-10-2023,84741,7,USD,645.53
1917,05-12-2023,73913,18,USD,915.19
1505,29-05-2024,75773,15,USD,1143.0
1767,17-11-2023,93670,2,USD,59.13
1249,27-06-2024,70904,6,USD,178.55
1389,16-03-2024,95609,8,USD,501.15
86,26-01-2024,94459,19,USD,920.06
1799,31-05-2024,71261,5,USD,462.71
367,03-03-2024,54319,8,USD,371.98
2351,16-07-2024,14136,19,USD,662.83
1017,31-08-2024,44335,6,USD,481.37
207,08-10-2023,80449,11,USD,718.68
664,12-01-2024,18987,14,USD,692.22
2168,29-01-2024,10746,7,USD,526.98
724,18-02-2024,44618,9,USD,328.97
2407,09-10-2023,15746,3,USD,106.79
2287,11-11-2023,91724,13,USD,322.73
601,15-03-2024,93283,8,USD,599.55
1259,21-08-2024,36428,19,USD,1761.45
2367,10-01-2024,74798,9,USD,714.09
1207,12-06-2024,13743,13,USD,941.51
454,06-01-2024,11398,17,USD,995.56
1000,18-05-2024,93818,15,USD,834.54
519,14-01-2024,75143,20,USD,1571.32
2233,05-01-2024,60086,18,USD,1412.42
20,31-05-2024,23849,18,USD,1589.05
33,08-10-2023,80229,8,USD,717.87
1989,24-10-2023,34761,19,USD,676.94
2359,17-06-2024,98370,14,USD,807.09
1229,28-05-2024,92422,14,USD,1256.22
389,28-01-2024,53882,10,USD,411.98
2138,28-05-2024,63645,16,USD,873.43
1737,14-07-2024,66269,18,USD,1009.52
1271,15-10-2023,14957,15,USD,1082.88
115,14-11-2023,77029,7,USD,274.96
1700,13-07-2024,28320,15,USD,957.63
1770,14-04-2024,53951,10,USD,208.83
1136,21-06-2024,30636,9,USD,603.04
1254,14-07-2024,14451,3,USD,106.22
1821,28-11-2023,89725,7,USD,501.07
2013,27-09-2023,77127,14,USD,286.41
582,28-02-2024,31965,17,USD,1628.5
1949,11-02-2024,16521,17,USD,859.05
2101,31-08-2024,96277,19,USD,1805.19
810,24-06-2024,84034,10,USD,578.62
367,09-04-2024,61840,9,USD,735.02
390,03-05-2024,92504,9,USD,222.79
933,01-02-2024,17471,7,USD,300.91
1416,19-09-2023,64914,13,USD,302.06
524,19-05-2024,12520,17,USD,1160.53
25,02-09-2023,60337,13,USD,931.44
651,31-01-2024,85984,16,USD,639.27
2033,29-12-2023,14532,13,USD,567.58
2359,06-12-2023,49279,12,USD,685.88
1429,18-02-2024,13021,16,USD,1582.1
1664,13-05-2024,79699,10,USD,858.95
362,03-09-2023,88490,15,USD,938.3
1135,17-11-2023,31287,9,USD,639.52
836,17-01-2024,79011,1,USD,68.64
1325,26-10-2023,27755,2,USD,163.37
1133,21-01-2024,57372,1,USD,82.26
828,14-04-2024,21107,10,USD,237.5
557,14-05-2024,63990,9,USD,814.84
412,29-09-2023,99767,9,USD,847.76
823,08-03-2024,35489,14,USD,665.74
939,26-06-2024,28271,9,USD,585.14
1075,19-02-2024,80441,13,USD,755.61
718,23-01-2024,80375,12,USD,1022.31
737,17-03-2024,84449,20,USD,1347.76
1474,08-01-2024,54827,7,USD,206.19
770,02-03-2024,18616,8,USD,265.16
717,17-10-2023,60253,19,USD,445.13
2045,14-09-2023,49368,18,USD,1246.84
780,23-08-2024,76704,15,USD,527.47
599,03-01-2024,33152,18,USD,670.78
1940,22-07-2024,66295,6,USD,273.12
1664,19-04-2024,10457,13,USD,1299.68
590,01-03-2024,33894,6,USD,143.26
1684,27-08-2024,13248,18,USD,506.76
518,30-05-2024,84212,5,USD,172.66
2176,30-03-2024,64193,7,USD,277.73
1448,09-06-2024,10987,11,USD,316.65
1076,03-05-2024,67849,15,USD,660.1
629,12-05-2024,61086,1,USD,51.63
70,12-10-2023,11701,19,USD,534.8
2172,30-09-2023,84053,16,USD,1090.11
2099,12-08-2024,68846,20,USD,1609.36
1767,05-10-2023,57943,10,USD,368.22
1195,16-09-2023,33572,15,USD,482.31
1349,23-06-2024,44658,14,USD,348.97
373,31-05-2024,60228,2,USD,85.32
1612,04-12-2023,33278,20,USD,952.84
1622,24-01-2024,98665,13,USD,580.2
574,16-04-2024,32484,14,USD,443.39
1607,06-02-2024,21306,17,USD,1509.23
1579,28-05-2024,26759,13,USD,759.98
655,17-07-2024,96932,3,USD,221.71
361,05-06-2024,60228,13,USD,1076.76
1658,05-11-2023,58093,1,USD,57.21
748,25-12-2023,20110,9,USD,565.79
1740,16-08-2024,89697,4,USD,267.98
1730,02-11-2023,25661,16,USD,944.24
774,02-03-2024,67493,16,USD,1502.63
853,25-01-2024,85489,18,USD,1139.69
1972,08-01-2024,75232,18,USD,1109.16
682,30-11-2023,12663,16,USD,881.53
207,25-12-2023,32913,6,USD,228.0
898,16-08-2024,88133,17,USD,623.93
1930,03-03-2024,90707,8,USD,495.51
1225,03-07-2024,77695,19,USD,800.0
1490,18-03-2024,56582,13,USD,609.12
1897,02-05-2024,36417,18,USD,418.27
1950,21-04-2024,50154,13,USD,1108.79
1989,24-05-2024,33119,20,USD,920.95
861,04-11-2023,59391,12,USD,531.17
1711,06-03-2024,90402,6,USD,561.58
1228,17-03-2024,61240,5,USD,261.99
840,06-05-2024,61246,1,USD,87.04
1876,14-04-2024,50834,8,USD,351.82
882,27-07-2024,62390,7,USD,635.11
946,26-08-2024,44784,19,USD,1431.03
1308,03-01-2024,90413,4,USD,189.14
714,28-03-2024,44701,18,USD,1336.68
1191,23-06-2024,64884,16,USD,1094.1
1737,20-12-2023,84701,19,USD,883.42
1241,22-09-2023,98531,8,USD,620.45
362,04-08-2024,98568,15,USD,982.48
1337,01-10-2023,74098,20,USD,1914.86
1419,21-01-2024,98901,5,USD,393.03
2079,26-03-2024,85199,8,USD,255.65
124,30-12-2023,66746,16,USD,651.07
2004,01-09-2023,80216,1,USD,84.36
2229,26-02-2024,30605,7,USD,324.18
101,03-12-2023,66822,1,USD,79.45
1898,14-10-2023,86167,19,USD,518.87
1886,02-12-2023,92866,15,USD,732.55
604,23-04-2024,60757,7,USD,202.04
1121,23-02-2024,25929,9,USD,506.87
2205,01-06-2024,18966,18,USD,1501.26
2233,22-02-2024,47114,19,USD,1466.95
1519,24-09-2023,84682,19,USD,1410.52
998,28-02-2024,60479,15,USD,1318.46
502,21-04-2024,66338,7,USD,329.1
13,08-05-2024,69900,13,USD,503.5
1934,17-08-2024,43916,5,USD,438.6
1704,24-04-2024,22200,14,USD,337.92
2085,20-03-2024,32170,13,USD,616.78
4,09-04-2024,70029,20,USD,1471.18
1668,01-02-2024,24397,19,USD,1228.24
2399,29-10-2023,15342,20,USD,967.6
2004,30-10-2023,59499,3,USD,200.48
169,17-08-2024,16619,13,USD,1207.41
706,17-08-2024,36759,12,USD,376.77
151,04-04-2024,76654,13,USD,563.08
440,16-07-2024,10598,20,USD,1700.67
1694,26-03-2024,64565,1,USD,57.68
2073,19-12-2023,24646,20,USD,1331.42
1340,19-03-2024,96994,18,USD,1180.46
202,06-09-2023,85743,15,USD,315.06
502,20-05-2024,38677,19,USD,702.89
2112,31-01-2024,42301,3,USD,166.9
497,02-01-2024,23910,9,USD,327.26
1756,17-01-2024,56069,16,USD,743.5
215,30-10-2023,56844,14,USD,982.75
1198,23-06-2024,30817,7,USD,186.3
2191,27-04-2024,24767,15,USD,632.79
1568,05-03-2024,49229,8,USD,526.62
2410,25-09-2023,13373,20,USD,601.66
172,22-07-2024,58218,7,USD,492.76
589,27-10-2023,76682,19,USD,554.51
1758,23-01-2024,80959,13,USD,928.59
1061,09-01-2024,18790,18,USD,1192.97
951,07-11-2023,45919,20,USD,473.6
2397,30-05-2024,60912,18,USD,416.5
2088,05-01-2024,75069,4,USD,294.05
194,19-04-2024,56526,11,USD,794.64
337,10-11-2023,73920,13,USD,1212.93
2059,26-04-2024,28016,6,USD,351.95
1911,14-12-2023,57575,1,USD,63.16
1159,29-02-2024,35411,5,USD,116.75
1290,07-11-2023,39621,13,USD,744.88
1456,24-06-2024,94949,16,USD,1140.88
1745,12-01-2024,85839,11,USD,953.82
1743,22-11-2023,42967,15,USD,914.63
1002,12-09-2023,11255,3,USD,93.32
498,10-03-2024,28100,12,USD,1054.62
122,19-11-2023,63439,12,USD,580.15
1366,16-04-2024,67534,6,USD,430.16
1614,13-10-2023,26114,20,USD,1614.09
2285,07-01-2024,13768,19,USD,1506.8
2339,03-12-2023,43870,2,USD,125.21
1706,05-10-2023,99348,17,USD,412.54
740,12-08-2024,81770,17,USD,1636.45
1970,24-03-2024,61211,4,USD,167.56
96,08-03-2024,75597,16,USD,1487.63
2055,04-09-2023,92097,1,USD,93.41
1267,28-01-2024,45036,19,USD,931.79
1413,22-11-2023,38489,14,USD,1176.61
2194,27-04-2024,25513,13,USD,1061.96
1074,25-04-2024,53217,9,USD,875.79
701,31-07-2024,20961,2,USD,45.25
2276,02-09-2023,24412,19,USD,836.04
1896,26-10-2023,59378,19,USD,1837.47
2393,26-08-2024,36740,4,USD,316.46
800,22-01-2024,12552,3,USD,259.11
1820,22-07-2024,95959,16,USD,737.27
1286,28-08-2024,70361,17,USD,837.66
1996,03-04-2024,43613,8,USD,637.42
1503,22-07-2024,62477,1,USD,66.03
1001,23-01-2024,74619,14,USD,368.21
62,22-09-2023,62948,15,USD,1434.49
1312,13-04-2024,18582,11,USD,268.1
1000,18-09-2023,46954,2,USD,174.55
878,28-02-2024,76176,15,USD,619.12
53,10-11-2023,37176,1,USD,78.27
435,13-09-2023,64812,20,USD,482.26
1320,14-01-2024,73783,4,USD,121.47
143,17-07-2024,28342,11,USD,797.12
2373,27-05-2024,93585,2,USD,135.35
1023,30-09-2023,17467,20,USD,1766.87
1371,06-02-2024,47747,6,USD,544.34
1289,25-10-2023,33151,4,USD,169.63
184,27-12-2023,83129,6,USD,531.47
1329,19-01-2024,12381,17,USD,1079.22
2137,02-09-2023,86998,20,USD,704.1
617,08-01-2024,46547,13,USD,732.37
1549,22-03-2024,24426,11,USD,920.97
1965,12-05-2024,46529,1,USD,22.13
1957,02-06-2024,31474,6,USD,319.58
1935,01-12-2023,89048,13,USD,1217.88
2033,11-03-2024,29381,10,USD,380.77
88,12-07-2024,97960,10,USD,671.32
698,04-11-2023,46455,11,USD,440.2
1075,10-01-2024,12345,19,USD,1793.11
2200,18-12-2023,63417,2,USD,86.79
1292,11-05-2024,16730,9,USD,698.4
1804,27-01-2024,94584,20,USD,1877.71
35,04-09-2023,44870,19,USD,890.24
1083,18-12-2023,78726,8,USD,597.18
2323,18-07-2024,92929,7,USD,252.46
298,30-11-2023,98284,1,USD,30.33
1094,26-02-2024,76397,15,USD,663.55
1165,28-03-2024,33675,14,USD,1118.58
629,30-09-2023,49435,9,USD,818.91
1559,20-02-2024,75621,11,USD,1011.74
583,13-07-2024,87543,6,USD,322.8
2137,10-04-2024,96149,6,USD,554.41
1459,22-12-2023,94193,16,USD,1330.03
1262,30-11-2023,81711,16,USD,540.03
589,02-11-2023,16494,3,USD,74.28
199,29-11-2023,90880,12,USD,428.38
89,12-06-2024,50120,2,USD,41.82
781,01-12-2023,86610,15,USD,1114.52
165,26-06-2024,71479,15,USD,1014.97
1758,22-12-2023,98158,2,USD,196.16
1307,26-02-2024,23800,7,USD,585.32
1540,25-03-2024,73642,19,USD,658.06
660,18-05-2024,43823,6,USD,507.88
250,25-02-2024,55638,17,USD,1673.35
1699,11-09-2023,81014,5,USD,498.85
2326,17-03-2024,10186,6,USD,334.35
632,24-04-2024,43974,9,USD,708.06
2132,26-10-2023,71778,17,USD,1608.59
68,04-12-2023,41921,12,USD,919.87
1383,23-08-2024,38335,1,USD,78.78
1481,24-09-2023,87766,1,USD,31.45
759,22-06-2024,54494,10,USD,850.6
2018,11-12-2023,66149,7,USD,440.29
2129,15-08-2024,88357,3,USD,281.08
579,20-01-2024,29895,7,USD,596.21
1220,26-10-2023,89200,1,USD,76.86
450,29-06-2024,61150,7,USD,270.85
1582,11-04-2024,83246,16,USD,484.92
2122,21-09-2023,68795,11,USD,566.48
859,19-11-2023,50723,3,USD,225.74
943,08-12-2023,32773,3,USD,287.26
1750,12-05-2024,20012,12,USD,592.24
561,25-05-2024,78741,11,USD,827.76
1802,13-08-2024,63624,17,USD,1499.82
585,18-03-2024,47488,16,USD,1220.95
58,12-12-2023,57933,17,USD,1291.89
900,14-11-2023,28683,15,USD,557.68
110,24-05-2024,49169,10,USD,349.67
524,13-12-2023,86976,19,USD,1167.95
11,10-09-2023,42097,6,USD,138.76
661,11-05-2024,16647,2,USD,163.35
651,13-05-2024,11072,7,USD,624.94
1048,01-02-2024,92289,5,USD,499.0
1063,29-05-2024,14414,16,USD,850.33
2288,05-01-2024,22103,11,USD,609.69
120,28-08-2024,47648,19,USD,382.62
1021,02-09-2023,68573,2,USD,84.69
1500,28-01-2024,40699,4,USD,166.4
1066,09-05-2024,83146,20,USD,1149.69
409,02-06-2024,65790,18,USD,605.74
1510,16-03-2024,25503,15,USD,1455.11
794,20-01-2024,54186,15,USD,1497.91
2231,24-12-2023,49214,3,USD,196.66
684,07-04-2024,64519,17,USD,1478.48
2259,22-09-2023,78635,15,USD,1109.65
1104,17-04-2024,26055,19,USD,889.63
963,26-10-2023,21281,15,USD,839.52
1110,15-01-2024,48803,15,USD,530.16
1641,30-05-2024,72620,2,USD,140.26
1756,24-07-2024,58014,4,USD,192.57
1555,13-12-2023,72349,6,USD,534.27
2061,15-07-2024,55199,11,USD,267.29
2126,15-02-2024,72808,10,USD,338.75
569,20-06-2024,22739,19,USD,959.36
165,13-03-2024,64698,7,USD,190.3
1383,24-04-2024,63194,15,USD,616.03
450,06-07-2024,69529,13,USD,667.28
196,19-10-2023,16936,12,USD,734.34
1190,25-06-2024,40598,7,USD,239.27
1783,10-07-2024,35602,5,USD,412.34
1621,15-10-2023,93986,20,USD,1197.43
1621,10-03-2024,48356,8,USD,659.48
1867,03-08-2024,85326,11,USD,696.67
1874,19-12-2023,25971,7,USD,392.61
1901,07-01-2024,98781,1,USD,95.54
403,30-09-2023,20480,6,USD,586.59
24,23-09-2023,30128,17,USD,1089.36
718,12-12-2023,38355,11,USD,465.01
1439,12-04-2024,98791,1,USD,49.74
1604,25-12-2023,13030,6,USD,495.25
2193,06-12-2023,80963,12,USD,586.27
989,27-03-2024,59717,8,USD,274.42
342,15-08-2024,20503,3,USD,241.33
1562,16-10-2023,30007,12,USD,246.13
1159,14-09-2023,41525,1,USD,24.35
2367,20-06-2024,44170,15,USD,435.5
969,18-01-2024,84599,20,USD,1416.37
651,27-01-2024,98113,13,USD,619.31
531,18-06-2024,62193,7,USD,516.95
1283,10-11-2023,97571,17,USD,1539.03
2334,09-12-2023,84044,12,USD,486.11
1342,23-05-2024,69299,15,USD,1452.28
33,10-11-2023,40476,19,USD,480.42
1735,13-03-2024,26824,7,USD,314.59
1325,14-11-2023,96894,19,USD,1219.88
1966,15-06-2024,73303,9,USD,413.15
2212,11-11-2023,86594,17,USD,630.01
1753,10-07-2024,78530,11,USD,1052.54
1003,14-02-2024,75504,4,USD,273.18
2379,01-12-2023,80301,11,USD,965.68
1311,08-01-2024,32535,17,USD,978.49
214,18-05-2024,81821,5,USD,137.18
511,27-10-2023,72600,4,USD,264.98
773,07-05-2024,19889,15,USD,1223.42
149,21-12-2023,84329,18,USD,1055.23
2202,18-09-2023,88409,9,USD,827.62
819,25-05-2024,64255,18,USD,741.1
1806,23-03-2024,74057,17,USD,1178.05
1751,23-11-2023,12674,6,USD,534.39
490,21-03-2024,63615,15,USD,1367.77
1677,09-08-2024,19616,3,USD,282.95
300,05-07-2024,35913,4,USD,95.28
367,03-08-2024,27180,20,USD,735.95
1783,11-12-2023,69831,18,USD,1473.7
1102,27-06-2024,30850,17,USD,619.41
184,13-01-2024,50132,11,USD,962.76
634,17-02-2024,27973,7,USD,639.27
1766,28-02-2024,91292,4,USD,399.82
825,21-09-2023,84638,13,USD,364.31
490,14-10-2023,62141,10,USD,783.41
2140,18-08-2024,28069,3,USD,284.0
992,10-03-2024,20546,13,USD,1205.49
2031,26-02-2024,10945,6,USD,163.47
1933,30-12-2023,65647,1,USD,75.52
1519,25-05-2024,69663,18,USD,1072.33
2299,20-03-2024,43005,11,USD,470.53
2197,21-03-2024,57100,1,USD,37.91
958,09-01-2024,18209,9,USD,265.1
1464,14-03-2024,32706,7,USD,402.79
301,01-06-2024,12908,8,USD,591.91
194,09-10-2023,56105,2,USD,141.74
479,01-07-2024,74858,11,USD,841.73
880,26-11-2023,73643,15,USD,441.26
801,28-09-2023,32088,20,USD,631.25
580,19-04-2024,24107,8,USD,405.28
2262,19-03-2024,91356,14,USD,456.38
1910,06-12-2023,27960,1,USD,82.26
1099,09-06-2024,45662,11,USD,875.68
250,25-11-2023,28461,10,USD,498.41
2284,28-06-2024,58127,4,USD,209.35
2053,04-09-2023,98399,20,USD,733.68
2067,28-05-2024,54611,6,USD,273.89
1582,10-09-2023,39961,12,USD,383.84
1662,14-01-2024,63327,7,USD,312.74
935,02-06-2024,84771,8,USD,793.95
1676,10-06-2024,81389,1,USD,78.76
293,05-05-2024,33443,17,USD,1008.38
2159,15-12-2023,68220,11,USD,334.62
1512,01-01-2024,38895,11,USD,1045.0
515,22-08-2024,95499,8,USD,540.31
449,13-07-2024,80124,11,USD,675.61
1570,27-10-2023,60426,12,USD,1026.53
295,01-12-2023,23958,16,USD,916.55
58,13-01-2024,94018,20,USD,1889.0
2158,19-10-2023,37158,11,USD,395.24
1956,02-01-2024,82423,17,USD,476.27
881,03-10-2023,36568,16,USD,1024.75
76,23-03-2024,28946,20,USD,1306.8
2039,07-07-2024,97123,2,USD,108.04
2002,18-09-2023,68857,15,USD,666.26
874,06-11-2023,50519,15,USD,1065.35
1657,30-03-2024,43352,14,USD,1259.67
130,23-09-2023,99395,8,USD,765.73
563,30-11-2023,40580,1,USD,61.56
1369,19-12-2023,93427,1,USD,99.11
2133,21-07-2024,45404,19,USD,1591.08
1426,07-08-2024,99652,17,USD,1674.44
2397,05-02-2024,61433,7,USD,282.25
1035,15-11-2023,63835,14,USD,934.6
1172,02-01-2024,28903,19,USD,974.78
2376,15-03-2024,29882,11,USD,1017.62
1329,19-08-2024,86464,6,USD,155.54
2047,25-11-2023,23717,18,USD,1543.56
2194,19-04-2024,72446,18,USD,953.07
372,14-11-2023,65429,3,USD,210.53
